_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.srcuser,_source.data.uid,_source.data.euid,_source.data.dstuser,_source.data.logname,_source.data.tty,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.srcip,_source.data.srcport,_source.decoder.parent,_source.rule.frequency,_source.previous_output,rule_id_num,rule_desc_lc,ts,srcip,label_hc,label_hc_reason,is_weak_auth,label_corr,label_corr_reason,label,label_reason
wazuh-alerts-4.x-2026.02.16,F3THZ5wBcpuaqKv0NUPW,1,1,ubuntu-victima,sshd,Feb 16 18:47:10,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2426,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:10 ubuntu-victima sshd[3555]: Failed password for root from 192.168.1.50 port 41154 ssh2,log,"Feb 16, 2026 @ 19:47:11.966",journald,1771267631.290476,"Feb 16, 2026 @ 19:47:11.966",192.168.1.50,41154,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,GHTHZ5wBcpuaqKv0NUPW,1,1,ubuntu-victima,sshd,Feb 16 18:47:11,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,459,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,Feb 16 18:47:11 ubuntu-victima sshd[3555]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 41154 ssh2 [preauth],log,"Feb 16, 2026 @ 19:47:11.968",journald,1771267631.2905245,"Feb 16, 2026 @ 19:47:11.968",192.168.1.50,41154,sshd, , ,5758,maximum authentication attempts exceeded.,,192.168.1.50,1,hc_rule_id(5758),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.16,GXTHZ5wBcpuaqKv0NUPW,1,1,ubuntu-victima,sshd,Feb 16 18:47:11,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",463, , , ,2501,"[""7.8""]",sshd,Feb 16 18:47:11 ubuntu-victima sshd[3555]: Disconnecting authenticating user root 192.168.1.50 port 41154: Too many authentication failures [preauth],log,"Feb 16, 2026 @ 19:47:11.970",journald,1771267631.2905636,"Feb 16, 2026 @ 19:47:11.970", , , , , ,2501,syslog: user authentication failure.,, ,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,GnTHZ5wBcpuaqKv0NUPW,1,1,ubuntu-victima,sshd,Feb 16 18:47:11,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2427,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:11 ubuntu-victima sshd[3557]: Failed password for root from 192.168.1.50 port 41166 ssh2,log,"Feb 16, 2026 @ 19:47:11.973",journald,1771267631.290614,"Feb 16, 2026 @ 19:47:11.973",192.168.1.50,41166,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,G3THZ5wBcpuaqKv0NUPW,1,1,ubuntu-victima,sshd,Feb 16 18:47:11,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",365,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,Feb 16 18:47:11 ubuntu-victima sshd[3555]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 16, 2026 @ 19:47:11.975",journald,1771267631.2906623,"Feb 16, 2026 @ 19:47:11.975",192.168.1.50, ,sshd, , ,2502,syslog: user missed the password more than one time,,192.168.1.50,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,H3THZ5wBcpuaqKv0NUPW,1,1,ubuntu-victima,sshd,Feb 16 18:47:12,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",464, , , ,2501,"[""7.8""]",sshd,Feb 16 18:47:12 ubuntu-victima sshd[3557]: Disconnecting authenticating user root 192.168.1.50 port 41166: Too many authentication failures [preauth],log,"Feb 16, 2026 @ 19:47:12.012",journald,1771267632.2908587,"Feb 16, 2026 @ 19:47:12.012", , , , , ,2501,syslog: user authentication failure.,, ,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,LXTHZ5wBcpuaqKv0U0P7,1,1,ubuntu-victima,sshd,Feb 16 18:47:17,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2433,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:17 ubuntu-victima sshd[3561]: Failed password for root from 192.168.1.50 port 35236 ssh2,log,"Feb 16, 2026 @ 19:47:18.997",journald,1771267638.2912605,"Feb 16, 2026 @ 19:47:18.997",192.168.1.50,35236,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,QHTHZ5wBcpuaqKv0V0Pl,1,1,ubuntu-victima,sshd,Feb 16 18:47:20,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Multiple authentication failures.,"[""syslog"",""attacks"",""authentication_failures""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",116,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",40111,"[""7.1"",""7.8""]",sshd,Feb 16 18:47:20 ubuntu-victima sshd[3559]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 16, 2026 @ 19:47:21.024",journald,1771267641.2916408,"Feb 16, 2026 @ 19:47:21.024",192.168.1.50, ,sshd,12,"Feb 16 18:47:20 ubuntu-victima sshd[3559]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 36038 ssh2 [preauth]
Feb 16 18:47:20 ubuntu-victima sshd[3559]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 36038 ssh2 [preauth]
Feb 16 18:47:12 ubuntu-victima sshd[3557]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 16 18:47:12 ubuntu-victima sshd[3557]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 41166 ssh2 [preauth]
Feb 16 18:47:12 ubuntu-victima sshd[3557]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 41166 ssh2 [preauth]
Feb 16 18:47:11 ubuntu-victima sshd[3555]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 16 18:47:11 ubuntu-victima sshd[3555]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 41154 ssh2 [preauth]
Feb 16 18:47:11 ubuntu-victima sshd[3555]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 41154 ssh2 [preauth]
Feb 16 18:47:10 ubuntu-victima sshd[3553]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 16 18:47:10 ubuntu-victima sshd[3553]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 41146 ssh2 [preauth]
Feb 16 18:47:10 ubuntu-victima sshd[3553]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 41146 ssh2 [preauth]",40111,multiple authentication failures.,,192.168.1.50,1,hc_rule_id(40111),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.16,QXTHZ5wBcpuaqKv0V0Pl,1,1,ubuntu-victima,sshd,Feb 16 18:47:20,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,0,0,root, ,ssh,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",403,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",pam,Feb 16 18:47:20 ubuntu-victima sshd[3567]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 16, 2026 @ 19:47:21.032",journald,1771267641.2918532,"Feb 16, 2026 @ 19:47:21.032",192.168.1.50, , , , ,5503,pam: user login failed.,,192.168.1.50,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,RXTHZ5wBcpuaqKv0Y0Oq,1,1,ubuntu-victima,sshd,Feb 16 18:47:23,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2440,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:23 ubuntu-victima sshd[3567]: Failed password for root from 192.168.1.50 port 51056 ssh2,log,"Feb 16, 2026 @ 19:47:23.744",journald,1771267643.292004,"Feb 16, 2026 @ 19:47:23.744",192.168.1.50,51056,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,TnTHZ5wBcpuaqKv0cEO7,1,1,ubuntu-victima,sshd,Feb 16 18:47:27,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2443,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:27 ubuntu-victima sshd[3565]: Failed password for root from 192.168.1.50 port 35252 ssh2,log,"Feb 16, 2026 @ 19:47:27.732",journald,1771267647.2921982,"Feb 16, 2026 @ 19:47:27.732",192.168.1.50,35252,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,VHTHZ5wBcpuaqKv0dEO8,1,1,ubuntu-victima,sshd,Feb 16 18:47:27,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,462,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,Feb 16 18:47:27 ubuntu-victima sshd[3561]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 35236 ssh2 [preauth],log,"Feb 16, 2026 @ 19:47:27.908",journald,1771267647.2922468,"Feb 16, 2026 @ 19:47:27.908",192.168.1.50,35236,sshd, , ,5758,maximum authentication attempts exceeded.,,192.168.1.50,1,hc_rule_id(5758),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.16,YXTHZ5wBcpuaqKv0hENq,1,1,ubuntu-victima,sshd,Feb 16 18:47:31,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",467, , , ,2501,"[""7.8""]",sshd,Feb 16 18:47:31 ubuntu-victima sshd[3565]: Disconnecting authenticating user root 192.168.1.50 port 35252: Too many authentication failures [preauth],log,"Feb 16, 2026 @ 19:47:31.823",journald,1771267651.292678,"Feb 16, 2026 @ 19:47:31.823", , , , , ,2501,syslog: user authentication failure.,, ,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,YnTHZ5wBcpuaqKv0hENq,1,1,ubuntu-victima,sshd,Feb 16 18:47:31,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",368,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,Feb 16 18:47:31 ubuntu-victima sshd[3565]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 16, 2026 @ 19:47:31.855",journald,1771267651.2927282,"Feb 16, 2026 @ 19:47:31.855",192.168.1.50, ,sshd, , ,2502,syslog: user missed the password more than one time,,192.168.1.50,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,bnTHZ5wBcpuaqKv0iENX,1,1,ubuntu-victima,sshd,Feb 16 18:47:32,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2448,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:32 ubuntu-victima sshd[3567]: Failed password for root from 192.168.1.50 port 51056 ssh2,log,"Feb 16, 2026 @ 19:47:33.756",journald,1771267653.292837,"Feb 16, 2026 @ 19:47:33.756",192.168.1.50,51056,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,b3THZ5wBcpuaqKv0iENX,1,1,ubuntu-victima,sshd,Feb 16 18:47:33,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",347,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:33 ubuntu-victima sshd[3563]: Failed password for root from 192.168.1.50 port 35248 ssh2,log,"Feb 16, 2026 @ 19:47:33.759",journald,1771267653.2928853,"Feb 16, 2026 @ 19:47:33.759",192.168.1.50,35248,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,cHTHZ5wBcpuaqKv0iENX,1,1,ubuntu-victima,sshd,Feb 16 18:47:33,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2449,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:33 ubuntu-victima sshd[3572]: Failed password for root from 192.168.1.50 port 49192 ssh2,log,"Feb 16, 2026 @ 19:47:33.759",journald,1771267653.292934,"Feb 16, 2026 @ 19:47:33.759",192.168.1.50,49192,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,eXTHZ5wBcpuaqKv0lEMx,1,1,ubuntu-victima,sshd,Feb 16 18:47:34,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",468, , , ,2501,"[""7.8""]",sshd,Feb 16 18:47:34 ubuntu-victima sshd[3563]: Disconnecting authenticating user root 192.168.1.50 port 35248: Too many authentication failures [preauth],log,"Feb 16, 2026 @ 19:47:35.759",journald,1771267655.2929823,"Feb 16, 2026 @ 19:47:35.759", , , , , ,2501,syslog: user authentication failure.,, ,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,k3THZ5wBcpuaqKv0tEMD,1,1,ubuntu-victima,sshd,Feb 16 18:47:42,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",469, , , ,2501,"[""7.8""]",sshd,Feb 16 18:47:42 ubuntu-victima sshd[3567]: Disconnecting authenticating user root 192.168.1.50 port 51056: Too many authentication failures [preauth],log,"Feb 16, 2026 @ 19:47:43.819",journald,1771267663.2937045,"Feb 16, 2026 @ 19:47:43.819", , , , , ,2501,syslog: user authentication failure.,, ,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,lnTHZ5wBcpuaqKv0tEMD,1,1,ubuntu-victima,sshd,Feb 16 18:47:42,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2459,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:42 ubuntu-victima sshd[3574]: Failed password for root from 192.168.1.50 port 49194 ssh2,log,"Feb 16, 2026 @ 19:47:43.871",journald,1771267663.2941363,"Feb 16, 2026 @ 19:47:43.871",192.168.1.50,49194,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,r3THZ5wBcpuaqKv0x0PZ,1,1,ubuntu-victima,sshd,Feb 16 18:47:48,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",470, , , ,2501,"[""7.8""]",sshd,Feb 16 18:47:48 ubuntu-victima sshd[3572]: Disconnecting authenticating user root 192.168.1.50 port 49192: Too many authentication failures [preauth],log,"Feb 16, 2026 @ 19:47:49.837",journald,1771267669.2945633,"Feb 16, 2026 @ 19:47:49.837", , , , , ,2501,syslog: user authentication failure.,, ,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,wXTHZ5wBcpuaqKv000PY,1,1,ubuntu-victima,sshd,Feb 16 18:47:52,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,10,"[""11.4"",""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: brute force trying to get access to the system. Authentication failed.,"[""syslog"",""sshd"",""authentication_failures""]","[""SI.4"",""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",350,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5763, ,sshd,Feb 16 18:47:52 ubuntu-victima sshd[3574]: Failed password for root from 192.168.1.50 port 49194 ssh2,log,"Feb 16, 2026 @ 19:47:53.780",journald,1771267673.2951145,"Feb 16, 2026 @ 19:47:53.780",192.168.1.50,49194,sshd,8,"Feb 16 18:47:50 ubuntu-victima sshd[3578]: Failed password for root from 192.168.1.50 port 35150 ssh2
Feb 16 18:47:50 ubuntu-victima sshd[3576]: Failed password for root from 192.168.1.50 port 47086 ssh2
Feb 16 18:47:49 ubuntu-victima sshd[3574]: Failed password for root from 192.168.1.50 port 49194 ssh2
Feb 16 18:47:49 ubuntu-victima sshd[3569]: Failed password for root from 192.168.1.50 port 49182 ssh2
Feb 16 18:47:47 ubuntu-victima sshd[3572]: Failed password for root from 192.168.1.50 port 49192 ssh2
Feb 16 18:47:47 ubuntu-victima sshd[3576]: Failed password for root from 192.168.1.50 port 47086 ssh2
Feb 16 18:47:46 ubuntu-victima sshd[3574]: Failed password for root from 192.168.1.50 port 49194 ssh2",5763,sshd: brute force trying to get access to the system. authentication failed.,,192.168.1.50,1,hc_rule_id(5763),True,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.16,w3THZ5wBcpuaqKv000PY,1,1,ubuntu-victima,sshd,Feb 16 18:47:53,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2470,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:53 ubuntu-victima sshd[3580]: Failed password for root from 192.168.1.50 port 35158 ssh2,log,"Feb 16, 2026 @ 19:47:53.789",journald,1771267673.2952807,"Feb 16, 2026 @ 19:47:53.789",192.168.1.50,35158,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,ynTHZ5wBcpuaqKv010PP,1,1,ubuntu-victima,sshd,Feb 16 18:47:53,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",472, , , ,2501,"[""7.8""]",sshd,Feb 16 18:47:53 ubuntu-victima sshd[3574]: Disconnecting authenticating user root 192.168.1.50 port 49194: Too many authentication failures [preauth],log,"Feb 16, 2026 @ 19:47:53.789",journald,1771267673.295329,"Feb 16, 2026 @ 19:47:53.789", , , , , ,2501,syslog: user authentication failure.,, ,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.16,0nTHZ5wBcpuaqKv050ON,1,1,ubuntu-victima,sshd,Feb 16 18:47:56,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2473,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 16 18:47:56 ubuntu-victima sshd[3582]: Failed password for root from 192.168.1.50 port 35170 ssh2,log,"Feb 16, 2026 @ 19:47:57.748",journald,1771267677.2955852,"Feb 16, 2026 @ 19:47:57.748",192.168.1.50,35170,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
